#FORMAT=WebAnno TSV 3.3


#Text=The Mozambique presidential elections vote count continued Friday in all of the country, with Frelimo and it's candidate Armando Guebuza leading, according to the preliminary results already known, and especially in Maputo, Gaza and Inhambane, traditional regions of influence for the party in power.
7-24	1214-1221	Frelimo	
7-25	1222-1233	strongholds	
7-26	1233-1234	)	
7-27	1234-1235	,	
7-28	1236-1239	and	
7-29	1240-1250	especially	
7-30	1251-1253	in	
7-31	1254-1262	Zambézia	
7-32	1263-1266	and	
7-33	1267-1274	Nampula	
7-34	1275-1276	(	
7-35	1276-1282	Renamo	
7-36	1283-1294	strongholds	
7-37	1294-1295	)	
7-38	1295-1296	.	

#Text=Normally, the income obtained from this can sustain the workers for the rest of the year, and usually takes them away from their homes and voting centers.
8-1	1300-1308	Normally	
8-2	1308-1309	,	
8-3	1310-1313	the	
8-4	1314-1320	income	
8-5	1321-1329	obtained	
8-6	1330-1334	from	
8-7	1335-1339	this	
8-8	1340-1343	can	
8-9	1344-1351	sustain	
8-10	1352-1355	the	
8-11	1356-1363	workers	
8-12	1364-1367	for	
8-13	1368-1371	the	
8-14	1372-1376	rest	
8-15	1377-1379	of	
8-16	1380-1383	the	
8-17	1384-1388	year	
8-18	1388-1389	,	
8-19	1390-1393	and	
8-20	1394-1401	usually	
8-21	1402-1407	takes	
8-22	1408-1412	them	
8-23	1413-1417	away	
8-24	1418-1422	from	
8-25	1423-1428	their	
8-26	1429-1434	homes	
8-27	1435-1438	and	
8-28	1439-1445	voting	
8-29	1446-1453	centers	
8-30	1453-1454	.	
