#FORMAT=WebAnno TSV 3.3


#Text=The proposal from Dutch Minister of Justice Piet Hein Donner to strengthen the anti-blasphemy provisions of the criminal code has been rejected by a majority of the Tweede Kamer, the country's parliament.
4-14	532-537	Party	
4-15	538-541	for	
4-16	542-549	Freedom	
4-17	550-553	and	
4-18	554-563	Democracy	
4-19	564-565	(	
4-20	565-576	Volkspartij	
4-21	577-581	voor	
4-22	582-590	Vrijheid	
4-23	591-593	en	
4-24	594-604	Democratie	
4-25	604-605	,	
4-26	606-609	VVD	
4-27	609-610	)	
4-28	611-614	and	
4-29	615-624	Democrats	
4-30	625-627	66	
4-31	628-629	(	
4-32	629-632	D66	
4-33	632-633	)	
4-34	634-635	&	
4-35	635-638	amp	
4-36	638-639	;	
4-37	639-644	mdash	
4-38	644-645	;	
4-39	646-655	announced	
4-40	656-660	they	
4-41	661-666	would	
4-42	667-670	not	
4-43	671-675	back	
4-44	676-679	the	
4-45	680-683	ban	
4-46	683-684	.	

#Text=The Labour Party, the largest opposition party, also refused to vote in favour.
5-1	685-688	The	
5-2	689-695	Labour	
5-3	696-701	Party	
5-4	701-702	,	
5-5	703-706	the	
5-6	707-714	largest	
5-7	715-725	opposition	
5-8	726-731	party	
5-9	731-732	,	
5-10	733-737	also	
5-11	738-745	refused	
5-12	746-748	to	
5-13	749-753	vote	
5-14	754-756	in	
5-15	757-763	favour	
5-16	763-764	.	

#Text=Without their support, the motion could not be passed.
6-1	765-772	Without	
6-2	773-778	their	
6-3	779-786	support	
6-4	786-787	,	
6-5	788-791	the	
6-6	792-798	motion	
6-7	799-804	could	
6-8	805-808	not	
6-9	809-811	be	
6-10	812-818	passed	
6-11	818-819	.	

#Text=Consequently, NRC Handelsblad reports, Donner withdrew his proposal.
7-1	820-832	Consequently	
7-2	832-833	,	
7-3	834-837	NRC	
7-4	838-849	Handelsblad	
7-5	850-857	reports	
7-6	857-858	,	
7-7	859-865	Donner	
7-8	866-874	withdrew	
7-9	875-878	his	
7-10	879-887	proposal	
7-11	887-888	.	

#Text=Although the Dutch criminal code already makes blasphemy illegal, the law has only been enforced three times since the 1930s.
8-1	892-900	Although	
8-2	901-904	the	
8-3	905-910	Dutch	
8-4	911-919	criminal	
8-5	920-924	code	
8-6	925-932	already	
8-7	933-938	makes	
8-8	939-948	blasphemy	
8-9	949-956	illegal	
8-10	956-957	,	
8-11	958-961	the	
8-12	962-965	law	
8-13	966-969	has	
8-14	970-974	only	
8-15	975-979	been	
8-16	980-988	enforced	
8-17	989-994	three	
8-18	995-1000	times	
8-19	1001-1006	since	
8-20	1007-1010	the	
8-21	1011-1016	1930s	
8-22	1016-1017	.	

#Text=The article in question states that anyone who ridicules a cleric or relic may be imprisoned for up to three months.
9-1	1018-1021	The	
9-2	1022-1029	article	
9-3	1030-1032	in	
9-4	1033-1041	question	
9-5	1042-1048	states	
9-6	1049-1053	that	
9-7	1054-1060	anyone	
9-8	1061-1064	who	
9-9	1065-1074	ridicules	
9-10	1075-1076	a	
9-11	1077-1083	cleric	
9-12	1084-1086	or	
9-13	1087-1092	relic	
9-14	1093-1096	may	
9-15	1097-1099	be	
9-16	1100-1110	imprisoned	
9-17	1111-1114	for	
9-18	1115-1117	up	
9-19	1118-1120	to	
9-20	1121-1126	three	
9-21	1127-1133	months	
9-22	1133-1134	.	

#Text=According to Dutch broadcaster RTL, Member of Parliament Lousewies van der Laan (D66), will make a motion on November 17 to have the article removed entirely from the criminal code.
10-1	1135-1144	According	
10-2	1145-1147	to	
10-3	1148-1153	Dutch	
10-4	1154-1165	broadcaster	
10-5	1166-1169	RTL	
10-6	1169-1170	,	
10-7	1171-1177	Member	
10-8	1178-1180	of	
10-9	1181-1191	Parliament	
10-10	1192-1201	Lousewies	
10-11	1202-1205	van	
10-12	1206-1209	der	
10-13	1210-1214	Laan	
10-14	1215-1216	(	
10-15	1216-1219	D66	
10-16	1219-1220	)	
10-17	1220-1221	,	
10-18	1222-1226	will	
10-19	1227-1231	make	
10-20	1232-1233	a	
10-21	1234-1240	motion	
10-22	1241-1243	on	
10-23	1244-1252	November	
10-24	1253-1255	17	
10-25	1256-1258	to	
10-26	1259-1263	have	
10-27	1264-1267	the	
10-28	1268-1275	article	
10-29	1276-1283	removed	
10-30	1284-1292	entirely	
10-31	1293-1297	from	
10-32	1298-1301	the	
10-33	1302-1310	criminal	
10-34	1311-1315	code	
10-35	1315-1316	.	
