#FORMAT=WebAnno TSV 3.3


#Text=The nineteen member nations of the Paris Club have agreed to forgive 80 percent of Iraq's debt, reports the Reuters news service.
4-8	654-655	,	
4-9	656-660	said	
4-10	661-665	that	
4-11	666-669	the	
4-12	670-674	deal	
4-13	675-678	was	
4-14	679-680	"	
4-15	680-688	historic	
4-16	688-689	"	
4-17	689-690	.	

#Text=He also expressed optimism that other creditor nations, including neighbors in the Middle East as well as several Eastern European nations, may follow the West's lead in forgiving Iraqi debt.
5-1	691-693	He	
5-2	694-698	also	
5-3	699-708	expressed	
5-4	709-717	optimism	
5-5	718-722	that	
5-6	723-728	other	
5-7	729-737	creditor	
5-8	738-745	nations	
5-9	745-746	,	
5-10	747-756	including	
5-11	757-766	neighbors	
5-12	767-769	in	
5-13	770-773	the	
5-14	774-780	Middle	
5-15	781-785	East	
5-16	786-788	as	
5-17	789-793	well	
5-18	794-796	as	
5-19	797-804	several	
5-20	805-812	Eastern	
5-21	813-821	European	
5-22	822-829	nations	
5-23	829-830	,	
5-24	831-834	may	
5-25	835-841	follow	
5-26	842-845	the	
5-27	846-852	West's	
5-28	853-857	lead	
5-29	858-860	in	
5-30	861-870	forgiving	
5-31	871-876	Iraqi	
5-32	877-881	debt	
5-33	881-882	.	

#Text=However, Bulgaria and Romania have announced that they intend to recoup as much as possible of the debt owed them by Iraq, claiming that the inflow of cash from Iraq is essential to their respective economies.
6-1	884-891	However	
6-2	891-892	,	
6-3	893-901	Bulgaria	
6-4	902-905	and	
6-5	906-913	Romania	
6-6	914-918	have	
6-7	919-928	announced	
6-8	929-933	that	
6-9	934-938	they	
6-10	939-945	intend	
6-11	946-948	to	
6-12	949-955	recoup	
6-13	956-958	as	
6-14	959-963	much	
6-15	964-966	as	
6-16	967-975	possible	
6-17	976-978	of	
6-18	979-982	the	
6-19	983-987	debt	
6-20	988-992	owed	
6-21	993-997	them	
6-22	998-1000	by	
6-23	1001-1005	Iraq	
6-24	1005-1006	,	
6-25	1007-1015	claiming	
6-26	1016-1020	that	
6-27	1021-1024	the	
6-28	1025-1031	inflow	
6-29	1032-1034	of	
6-30	1035-1039	cash	
6-31	1040-1044	from	
6-32	1045-1049	Iraq	
6-33	1050-1052	is	
6-34	1053-1062	essential	
6-35	1063-1065	to	
6-36	1066-1071	their	
6-37	1072-1082	respective	
6-38	1083-1092	economies	
6-39	1092-1093	.	

#Text=They have, however, indicated their willingness to discuss rescheduling of payments on the debt.
7-1	1094-1098	They	
7-2	1099-1103	have	
7-3	1103-1104	,	
7-4	1105-1112	however	
7-5	1112-1113	,	
7-6	1114-1123	indicated	
7-7	1124-1129	their	
7-8	1130-1141	willingness	
7-9	1142-1144	to	
7-10	1145-1152	discuss	
7-11	1153-1165	rescheduling	
7-12	1166-1168	of	
7-13	1169-1177	payments	
7-14	1178-1180	on	
7-15	1181-1184	the	
7-16	1185-1189	debt	
7-17	1189-1190	.	

#Text=Dimitar Tsonev, spokesman for the Bulgarian government, told the Sofia News Agency that the requests from Western leaders to reduce Iraq's debt were not the first such requests he had received.
8-1	1191-1198	Dimitar	
8-2	1199-1205	Tsonev	
8-3	1205-1206	,	
8-4	1207-1216	spokesman	
8-5	1217-1220	for	
8-6	1221-1224	the	
8-7	1225-1234	Bulgarian	
8-8	1235-1245	government	
8-9	1245-1246	,	
8-10	1247-1251	told	
8-11	1252-1255	the	
8-12	1256-1261	Sofia	
8-13	1262-1266	News	
8-14	1267-1273	Agency	
8-15	1274-1278	that	
8-16	1279-1282	the	
8-17	1283-1291	requests	
8-18	1292-1296	from	
8-19	1297-1304	Western	
8-20	1305-1312	leaders	
8-21	1313-1315	to	
8-22	1316-1322	reduce	
8-23	1323-1329	Iraq's	
8-24	1330-1334	debt	
8-25	1335-1339	were	
8-26	1340-1343	not	
8-27	1344-1347	the	
8-28	1348-1353	first	
8-29	1354-1358	such	
8-30	1359-1367	requests	
8-31	1368-1370	he	
8-32	1371-1374	had	
8-33	1375-1383	received	
8-34	1383-1384	.	

#Text=Romania has said it would like to take a flexible approach to the debt repayments, one which is in line with its economic potential.
9-1	1385-1392	Romania	
9-2	1393-1396	has	
9-3	1397-1401	said	
9-4	1402-1404	it	
9-5	1405-1410	would	
9-6	1411-1415	like	
9-7	1416-1418	to	
9-8	1419-1423	take	
9-9	1424-1425	a	
9-10	1426-1434	flexible	
9-11	1435-1443	approach	
9-12	1444-1446	to	
9-13	1447-1450	the	
9-14	1451-1455	debt	
9-15	1456-1466	repayments	
9-16	1466-1467	,	
9-17	1468-1471	one	
9-18	1472-1477	which	
9-19	1478-1480	is	
9-20	1481-1483	in	
9-21	1484-1488	line	
9-22	1489-1493	with	
9-23	1494-1497	its	
9-24	1498-1506	economic	
9-25	1507-1516	potential	
9-26	1516-1517	.	

#Text=The plan is the culmination of a trans-Atlantic struggle over the amount of Iraqi debt to be forgiven, the United States pushing for a 90 to 95 percent reduction while France argued for much less.
10-1	1519-1522	The	
10-2	1523-1527	plan	
10-3	1528-1530	is	
10-4	1531-1534	the	
10-5	1535-1546	culmination	
10-6	1547-1549	of	
10-7	1550-1551	a	
10-8	1552-1566	trans-Atlantic	
10-9	1567-1575	struggle	
10-10	1576-1580	over	
10-11	1581-1584	the	
10-12	1585-1591	amount	
10-13	1592-1594	of	
10-14	1595-1600	Iraqi	
10-15	1601-1605	debt	
10-16	1606-1608	to	
10-17	1609-1611	be	
10-18	1612-1620	forgiven	
10-19	1620-1621	,	
10-20	1622-1625	the	
10-21	1626-1632	United	
10-22	1633-1639	States	
10-23	1640-1647	pushing	
10-24	1648-1651	for	
10-25	1652-1653	a	
10-26	1654-1656	90	
10-27	1657-1659	to	
10-28	1660-1662	95	
10-29	1663-1670	percent	
10-30	1671-1680	reduction	
10-31	1681-1686	while	
10-32	1687-1693	France	
10-33	1694-1700	argued	
10-34	1701-1704	for	
10-35	1705-1709	much	
10-36	1710-1714	less	
10-37	1714-1715	.	
