#FORMAT=WebAnno TSV 3.3


#Text=Alien Encounter and The Living Seas at the Walt Disney World Resort are to open today with a makeover.
9-3	889-897	language	
9-4	898-909	interpreted	
9-5	910-921	performance	
9-6	922-926	will	
9-7	927-930	run	
9-8	931-933	on	
9-9	934-941	Fridays	
9-10	942-944	at	
9-11	945-947	10	
9-12	947-948	:	
9-13	948-950	30	
9-14	951-953	am	
9-15	953-954	.	

#Text=Disney is holding the Stitch's Great Escape!
10-1	956-962	Disney	
10-2	963-965	is	
10-3	966-973	holding	
10-4	974-977	the	
10-5	978-986	Stitch's	
10-6	987-992	Great	
10-7	993-999	Escape	
10-8	999-1000	!	

#Text=Sweepstakes, with prizes including a five-day, four night trip for four to Walt Disney World Resort.
11-1	1001-1012	Sweepstakes	
11-2	1012-1013	,	
11-3	1014-1018	with	
11-4	1019-1025	prizes	
11-5	1026-1035	including	
11-6	1036-1037	a	
11-7	1038-1046	five-day	
11-8	1046-1047	,	
11-9	1048-1052	four	
11-10	1053-1058	night	
11-11	1059-1063	trip	
11-12	1064-1067	for	
11-13	1068-1072	four	
11-14	1073-1075	to	
11-15	1076-1080	Walt	
11-16	1081-1087	Disney	
11-17	1088-1093	World	
11-18	1094-1100	Resort	
11-19	1100-1101	.	
