#FORMAT=WebAnno TSV 3.3


#Text=Big Linux 2.0 Beta 3 has been released.
9-12	1293-1307	configurations	
9-13	1308-1317	separated	
9-14	1318-1320	by	
9-15	1321-1327	kernel	
9-16	1327-1328	.	

#Text=In this way, the user can have an accelerated graphical environment configuration and an unaccelerated graphical environment configuration at the same time.
10-1	1329-1331	In	
10-2	1332-1336	this	
10-3	1337-1340	way	
10-4	1340-1341	,	
10-5	1342-1345	the	
10-6	1346-1350	user	
10-7	1351-1354	can	
10-8	1355-1359	have	
10-9	1360-1362	an	
10-10	1363-1374	accelerated	
10-11	1375-1384	graphical	
10-12	1385-1396	environment	
10-13	1397-1410	configuration	
10-14	1411-1414	and	
10-15	1415-1417	an	
10-16	1418-1431	unaccelerated	
10-17	1432-1441	graphical	
10-18	1442-1453	environment	
10-19	1454-1467	configuration	
10-20	1468-1470	at	
10-21	1471-1474	the	
10-22	1475-1479	same	
10-23	1480-1484	time	
10-24	1484-1485	.	

#Text=If there is some trouble with the accelerated graphical environment configuration, this allows the user to switch to the unaccelerated one.
11-1	1486-1488	If	
11-2	1489-1494	there	
11-3	1495-1497	is	
11-4	1498-1502	some	
11-5	1503-1510	trouble	
11-6	1511-1515	with	
11-7	1516-1519	the	
11-8	1520-1531	accelerated	
11-9	1532-1541	graphical	
11-10	1542-1553	environment	
11-11	1554-1567	configuration	
11-12	1567-1568	,	
11-13	1569-1573	this	
11-14	1574-1580	allows	
11-15	1581-1584	the	
11-16	1585-1589	user	
11-17	1590-1592	to	
11-18	1593-1599	switch	
11-19	1600-1602	to	
11-20	1603-1606	the	
11-21	1607-1620	unaccelerated	
11-22	1621-1624	one	
11-23	1624-1625	.	

#Text=Big Linux can be downloaded without charge at Big Linux downloads.
12-1	1627-1630	Big	
12-2	1631-1636	Linux	
12-3	1637-1640	can	
12-4	1641-1643	be	
12-5	1644-1654	downloaded	
12-6	1655-1662	without	
12-7	1663-1669	charge	
12-8	1670-1672	at	
12-9	1673-1676	Big	
12-10	1677-1682	Linux	
12-11	1683-1692	downloads	
12-12	1692-1693	.	

#Text=This distribution is primarily intended for Brazilian users, although anyone can use it.
13-1	1694-1698	This	
13-2	1699-1711	distribution	
13-3	1712-1714	is	
13-4	1715-1724	primarily	
13-5	1725-1733	intended	
13-6	1734-1737	for	
13-7	1738-1747	Brazilian	
13-8	1748-1753	users	
13-9	1753-1754	,	
13-10	1755-1763	although	
13-11	1764-1770	anyone	
13-12	1771-1774	can	
13-13	1775-1778	use	
13-14	1779-1781	it	
13-15	1781-1782	.	
